image_id,sample_id,image_number,cell_label,centroid_row,centroid_column,radial_bin,radius_start,radius_end,section_size_pixels,aggregate_pixels,aggregate_present,aggregate_fraction,aggregate_share,intensity_sum,intensity_mean,intensity_share,cumulative_normalized_intensity
E3_088plate1.tif,E3,3,10,1484.9375,1343.732142857143,3,0.3,0.4,56,16,True,0.2857142857142857,0.04776119402985075,29907.0,1869.1875,0.05216704198376746,0.05216704198376746
E3_088plate1.tif,E3,3,10,1484.9375,1343.732142857143,4,0.4,0.5,72,58,True,0.8055555555555556,0.17313432835820897,114496.0,1974.0689655172414,0.19971637539617612,0.2518834173799436
E3_088plate1.tif,E3,3,10,1484.9375,1343.732142857143,5,0.5,0.6,106,94,True,0.8867924528301887,0.28059701492537314,161361.0,1716.6063829787233,0.2814634052744408,0.5333468226543844
E3_088plate1.tif,E3,3,10,1484.9375,1343.732142857143,6,0.6,0.7,131,105,True,0.8015267175572519,0.31343283582089554,176265.0,1678.7142857142858,0.30746058298287265,0.840807405637257
E3_088plate1.tif,E3,3,10,1484.9375,1343.732142857143,7,0.7,0.8,164,55,True,0.3353658536585366,0.16417910447761194,83601.0,1520.0181818181818,0.14582595636088352,0.9866333619981404
E3_088plate1.tif,E3,3,10,1484.9375,1343.732142857143,8,0.8,0.9,182,7,True,0.038461538461538464,0.020895522388059702,7663.0,1094.7142857142858,0.013366638001859433,0.9999999999999999
E3_088plate1.tif,E3,3,10,1484.9375,1343.732142857143,9,0.9,1.0,270,0,False,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
E3_088plate1.tif,E3,3,11,1662.801204819277,1839.9096385542168,0,0.0,0.1,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_088plate1.tif,E3,3,11,1662.801204819277,1839.9096385542168,1,0.1,0.2,9,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_088plate1.tif,E3,3,11,1662.801204819277,1839.9096385542168,2,0.2,0.3,31,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_088plate1.tif,E3,3,11,1662.801204819277,1839.9096385542168,3,0.3,0.4,60,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_088plate1.tif,E3,3,11,1662.801204819277,1839.9096385542168,4,0.4,0.5,79,3,True,0.0379746835443038,0.031914893617021274,2631.0,877.0,0.025950584405977216,0.025950584405977216
E3_088plate1.tif,E3,3,11,1662.801204819277,1839.9096385542168,5,0.5,0.6,97,11,True,0.1134020618556701,0.11702127659574468,11327.0,1029.7272727272727,0.11172264141638309,0.1376732258223603
E3_088plate1.tif,E3,3,11,1662.801204819277,1839.9096385542168,6,0.6,0.7,121,15,True,0.12396694214876033,0.1595744680851064,17519.0,1167.9333333333334,0.17279676480741726,0.31046999062977754
E3_088plate1.tif,E3,3,11,1662.801204819277,1839.9096385542168,7,0.7,0.8,154,21,True,0.13636363636363635,0.22340425531914893,24863.0,1183.952380952381,0.2452335158060857,0.5557035064358633
E3_088plate1.tif,E3,3,11,1662.801204819277,1839.9096385542168,8,0.8,0.9,182,26,True,0.14285714285714285,0.2765957446808511,28586.0,1099.4615384615386,0.28195492429846625,0.8376584307343296
E3_088plate1.tif,E3,3,11,1662.801204819277,1839.9096385542168,9,0.9,1.0,271,18,True,0.06642066420664207,0.19148936170212766,16459.0,914.3888888888889,0.16234156926567048,1.0
